2019-09-05 12:00	1.23222	1.23390	1.23214	1.23275	9528
2019-09-05 16:00	1.23271	1.23322	1.23215	1.23290	13899
2019-09-05 20:00	1.23290	1.23431	1.23201	1.23241	21264
2019-09-06 00:00	1.23239	1.23286	1.22853	1.22947	53230
2019-09-06 04:00	1.22947	1.23377	1.22917	1.23121	53860
2019-09-06 08:00	1.23121	1.23156	1.22791	1.22925	28613
2019-09-06 12:00	1.22925	1.22966	1.22800	1.22800	5591
2019-09-08 12:00	1.22703	1.22851	1.22679	1.22846	2577
2019-09-08 16:00	1.22846	1.22905	1.22752	1.22809	15914
2019-09-08 20:00	1.22809	1.22820	1.22522	1.22630	15362
2019-09-09 00:00	1.22626	1.23853	1.22330	1.23803	51843
2019-09-09 04:00	1.23806	1.23821	1.23161	1.23442	46496
2019-09-09 08:00	1.23443	1.23737	1.23366	1.23451	23100
2019-09-09 12:00	1.23450	1.23541	1.23392	1.23455	14995
2019-09-09 16:00	1.23454	1.23479	1.23349	1.23379	13001
2019-09-09 20:00	1.23382	1.23792	1.23366	1.23636	11688
2019-09-10 00:00	1.23639	1.23671	1.23066	1.23360	41398
2019-09-10 04:00	1.23360	1.23742	1.23340	1.23534	45708
2019-09-10 08:00	1.23533	1.23678	1.23394	1.23556	26482
2019-09-10 12:00	1.23558	1.23601	1.23425	1.23550	10999
2019-09-10 16:00	1.23552	1.23591	1.23405	1.23460	13796
2019-09-10 20:00	1.23460	1.23695	1.23449	1.23568	16060
2019-09-11 00:00	1.23568	1.23706	1.23417	1.23461	40013
2019-09-11 04:00	1.23460	1.23613	1.23215	1.23440	39734
2019-09-11 08:00	1.23439	1.23481	1.23121	1.23244	24408
2019-09-11 12:00	1.23245	1.23356	1.23194	1.23293	13870
2019-09-11 16:00	1.23294	1.23361	1.23255	1.23263	12467
2019-09-11 20:00	1.23263	1.23333	1.23146	1.23299	16397
2019-09-12 00:00	1.23300	1.23423	1.23148	1.23189	36835
2019-09-12 04:00	1.23192	1.23580	1.22830	1.23308	83410
2019-09-12 08:00	1.23306	1.23663	1.23203	1.23458	37752
2019-09-12 12:00	1.23458	1.23463	1.23275	1.23334	7317
2019-09-12 16:00	1.23329	1.23365	1.23267	1.23328	9425
2019-09-12 20:00	1.23329	1.24030	1.23326	1.24007	19827
2019-09-13 00:00	1.24012	1.24758	1.23918	1.24504	58131
2019-09-13 04:00	1.24504	1.24615	1.24262	1.24590	46413
2019-09-13 08:00	1.24591	1.24826	1.24467	1.24791	26840
2019-09-13 12:00	1.24790	1.25056	1.24782	1.24974	7805
2019-09-15 12:00	1.24830	1.25037	1.24741	1.24947	2548
2019-09-15 16:00	1.24948	1.25025	1.24719	1.24763	14539
2019-09-15 20:00	1.24762	1.24796	1.24537	1.24614	14872
2019-09-16 00:00	1.24614	1.24723	1.24254	1.24508	36550
2019-09-16 04:00	1.24507	1.24678	1.23988	1.24195	44705
2019-09-16 08:00	1.24196	1.24284	1.24144	1.24235	24637
2019-09-16 12:00	1.24235	1.24314	1.24203	1.24271	6689
2019-09-16 16:00	1.24271	1.24307	1.24118	1.24128	11395
2019-09-16 20:00	1.24128	1.24222	1.24025	1.24186	15506
2019-09-17 00:00	1.24186	1.24256	1.23921	1.24024	37826
2019-09-17 04:00	1.24027	1.24917	1.24018	1.24848	47133
2019-09-17 08:00	1.24848	1.25271	1.24742	1.25015	27404
2019-09-17 12:00	1.25015	1.25054	1.24901	1.25013	8363
2019-09-17 16:00	1.25012	1.25063	1.24846	1.24911	9645
2019-09-17 20:00	1.24913	1.24968	1.24803	1.24872	8794
2019-09-18 00:00	1.24870	1.24888	1.24388	1.24626	38991
2019-09-18 04:00	1.24625	1.24898	1.24410	1.24833	37598
2019-09-18 08:00	1.24833	1.24938	1.24462	1.24643	34884
2019-09-18 12:00	1.24644	1.25120	1.24609	1.24754	22216
2019-09-18 16:00	1.24754	1.24760	1.24590	1.24675	11751
2019-09-18 20:00	1.24675	1.24796	1.24594	1.24741	16199
2019-09-19 00:00	1.24741	1.25000	1.24442	1.24466	43316
2019-09-19 04:00	1.24468	1.24956	1.24379	1.24860	47137
2019-09-19 08:00	1.24860	1.25600	1.24729	1.25352	38033
2019-09-19 12:00	1.25352	1.25361	1.25190	1.25237	14188
2019-09-19 16:00	1.25238	1.25503	1.25174	1.25453	17870
2019-09-19 20:00	1.25453	1.25821	1.25412	1.25664	34418
2019-09-20 00:00	1.25664	1.25731	1.24964	1.25018	49751
2019-09-20 04:00	1.25017	1.25130	1.24592	1.25003	55978
2019-09-20 08:00	1.25000	1.25054	1.24696	1.24753	40800
2019-09-20 12:00	1.24756	1.24796	1.24654	1.24751	7637
2019-09-22 12:00	1.24657	1.24738	1.24645	1.24725	2479
2019-09-22 16:00	1.24724	1.24883	1.24644	1.24850	13126
2019-09-22 20:00	1.24850	1.24903	1.24426	1.24498	15370
2019-09-23 00:00	1.24500	1.24655	1.24206	1.24220	52981
2019-09-23 04:00	1.24218	1.24542	1.24126	1.24294	51646
2019-09-23 08:00	1.24296	1.24432	1.24174	1.24356	23883
2019-09-23 12:00	1.24356	1.24408	1.24250	1.24361	11422
2019-09-23 16:00	1.24361	1.24382	1.24279	1.24341	12981
2019-09-23 20:00	1.24339	1.24413	1.24238	1.24360	14011
2019-09-24 00:00	1.24364	1.24891	1.24139	1.24439	49180
2019-09-24 04:00	1.24439	1.25028	1.24410	1.24785	49176
2019-09-24 08:00	1.24784	1.24999	1.24624	1.24946	34048
2019-09-24 12:00	1.24946	1.24982	1.24856	1.24919	11469
2019-09-24 16:00	1.24919	1.24928	1.24658	1.24724	16385
2019-09-24 20:00	1.24723	1.24818	1.24604	1.24769	18807
2019-09-25 00:00	1.24768	1.24776	1.24097	1.24136	44706
2019-09-25 04:00	1.24135	1.24229	1.23542	1.23782	59461
2019-09-25 08:00	1.23780	1.23803	1.23471	1.23478	36439
2019-09-25 12:00	1.23478	1.23586	1.23438	1.23576	7547
2019-09-25 16:00	1.23574	1.23801	1.23546	1.23734	12451
2019-09-25 20:00	1.23734	1.23800	1.23492	1.23524	15865
2019-09-26 00:00	1.23527	1.23633	1.23023	1.23418	44404
2019-09-26 04:00	1.23418	1.23645	1.23278	1.23369	47870
2019-09-26 08:00	1.23370	1.23654	1.23268	1.23274	32735
2019-09-26 12:00	1.23275	1.23315	1.23147	1.23251	12471
2019-09-26 16:00	1.23250	1.23334	1.23136	1.23279	14354
2019-09-26 20:00	1.23279	1.23362	1.23238	1.23272	13555
2019-09-27 00:00	1.23272	1.23296	1.22707	1.23059	48366
2019-09-27 04:00	1.23058	1.23308	1.22970	1.23121	40818
2019-09-27 08:00	1.23125	1.23204	1.22873	1.22903	30220
2019-09-27 12:00	1.22903	1.22968	1.22851	1.22851	6178
2019-09-29 12:00	1.22901	1.22993	1.22821	1.22916	1940
2019-09-29 16:00	1.22916	1.22943	1.22834	1.22840	11523
2019-09-29 20:00	1.22840	1.22992	1.22835	1.22921	13523
2019-09-30 00:00	1.22920	1.23302	1.22906	1.23020	34587
2019-09-30 04:00	1.23020	1.23458	1.22891	1.23191	50276
2019-09-30 08:00	1.23191	1.23220	1.22754	1.22966	31480
2019-09-30 12:00	1.22965	1.23008	1.22824	1.22885	10502
2019-09-30 16:00	1.22887	1.22910	1.22777	1.22811	11259
2019-09-30 20:00	1.22812	1.22933	1.22719	1.22801	15556
2019-10-01 00:00	1.22801	1.23080	1.22597	1.23009	46315
2019-10-01 04:00	1.23008	1.23130	1.22044	1.22233	63013
2019-10-01 08:00	1.22237	1.23389	1.22192	1.22993	43029
2019-10-01 12:00	1.22991	1.23143	1.22828	1.22860	12204
2019-10-01 16:00	1.22863	1.23008	1.22848	1.22857	12143
2019-10-01 20:00	1.22856	1.22885	1.22547	1.22589	18217
2019-10-02 00:00	1.22594	1.22796	1.22266	1.22500	48782
2019-10-02 04:00	1.22501	1.23084	1.22467	1.23030	56633
2019-10-02 08:00	1.23030	1.23241	1.22877	1.23056	40751
2019-10-02 12:00	1.23056	1.23076	1.22855	1.22981	22965
2019-10-02 16:00	1.22985	1.23105	1.22958	1.22983	12652
2019-10-02 20:00	1.22983	1.23066	1.22708	1.22723	17886
2019-10-03 00:00	1.22724	1.23214	1.22653	1.22948	49647
2019-10-03 04:00	1.22945	1.24127	1.22845	1.24024	61055
2019-10-03 08:00	1.24025	1.24109	1.23510	1.23518	32919
2019-10-03 12:00	1.23517	1.23541	1.23223	1.23364	12853
2019-10-03 16:00	1.23364	1.23567	1.23342	1.23504	14253
2019-10-03 20:00	1.23503	1.23519	1.23333	1.23471	14434
2019-10-04 00:00	1.23472	1.23518	1.23258	1.23384	30414
2019-10-04 04:00	1.23378	1.23494	1.22758	1.22935	55133
2019-10-04 08:00	1.22934	1.23412	1.22882	1.23329	25965
2019-10-04 12:00	1.23328	1.23392	1.23291	1.23291	6547
2019-10-06 12:00	1.23068	1.23358	1.23047	1.23327	3561
2019-10-06 16:00	1.23324	1.23364	1.23230	1.23274	11403
2019-10-06 20:00	1.23276	1.23289	1.23106	1.23138	13966
2019-10-07 00:00	1.23137	1.23311	1.22868	1.23304	41341
2019-10-07 04:00	1.23305	1.23332	1.23071	1.23207	38840
2019-10-07 08:00	1.23208	1.23265	1.22936	1.22989	25911
2019-10-07 12:00	1.22989	1.22998	1.22835	1.22872	9409
2019-10-07 16:00	1.22868	1.23001	1.22856	1.22942	10451
2019-10-07 20:00	1.22942	1.23021	1.22757	1.22784	16724
2019-10-08 00:00	1.22781	1.22912	1.22105	1.22192	57935
2019-10-08 04:00	1.22191	1.22375	1.21949	1.22130	52718
2019-10-08 08:00	1.22134	1.22256	1.21986	1.22157	34973
2019-10-08 12:00	1.22157	1.22261	1.22109	1.22244	13162
2019-10-08 16:00	1.22244	1.22262	1.22122	1.22182	11586
2019-10-08 20:00	1.22179	1.22185	1.21978	1.22011	11409
2019-10-09 00:00	1.22007	1.22913	1.22006	1.22261	59797
2019-10-09 04:00	1.22261	1.22350	1.22115	1.22165	44568
2019-10-09 08:00	1.22167	1.22263	1.21975	1.22095	23053
2019-10-09 12:00	1.22095	1.22145	1.22001	1.22134	11644
2019-10-09 16:00	1.22133	1.22302	1.22082	1.22272	19731
2019-10-09 20:00	1.22270	1.22350	1.22156	1.22312	15615
2019-10-10 00:00	1.22315	1.22650	1.22235	1.22448	45053
2019-10-10 04:00	1.22448	1.22955	1.22153	1.22824	52968
2019-10-10 08:00	1.22824	1.24687	1.22669	1.24435	59261
2019-10-10 12:00	1.24436	1.24629	1.24254	1.24290	15503
2019-10-10 16:00	1.24291	1.24430	1.24238	1.24401	14389
2019-10-10 20:00	1.24399	1.24665	1.24357	1.24542	19359
2019-10-11 00:00	1.24546	1.25890	1.24069	1.25577	69430
2019-10-11 04:00	1.25576	1.27070	1.25559	1.26886	78597
2019-10-11 08:00	1.26886	1.26959	1.26476	1.26606	44121
2019-10-11 12:00	1.26606	1.26708	1.26386	1.26408	9417
2019-10-13 12:00	1.26242	1.26449	1.26230	1.26390	2394
2019-10-13 16:00	1.26390	1.26396	1.25902	1.25922	23905
2019-10-13 20:00	1.25920	1.26160	1.25556	1.25766	23664
2019-10-14 00:00	1.25774	1.25911	1.25494	1.25548	43756
2019-10-14 04:00	1.25548	1.26496	1.25156	1.25853	51996
2019-10-14 08:00	1.25853	1.25976	1.25336	1.25762	23274
2019-10-14 12:00	1.25762	1.26355	1.25501	1.26068	13683
2019-10-14 16:00	1.26068	1.26330	1.26024	1.26088	19257
2019-10-14 20:00	1.26090	1.26972	1.26048	1.26538	31210
2019-10-15 00:00	1.26534	1.26774	1.26072	1.26524	49882
2019-10-15 04:00	1.26524	1.27974	1.26200	1.27758	62251
2019-10-15 08:00	1.27762	1.27990	1.27152	1.27828	41458
2019-10-15 12:00	1.27826	1.27923	1.27539	1.27639	14506
2019-10-15 16:00	1.27639	1.27640	1.27379	1.27531	28315
2019-10-15 20:00	1.27531	1.27880	1.27313	1.27472	34537
2019-10-16 00:00	1.27471	1.27836	1.26556	1.27528	60223
2019-10-16 04:00	1.27531	1.28538	1.27310	1.28036	59876
2019-10-16 08:00	1.28036	1.28772	1.27890	1.28400	34087
2019-10-16 12:00	1.28396	1.28419	1.28125	1.28178	11604
2019-10-16 16:00	1.28178	1.28337	1.28154	1.28205	19764
2019-10-16 20:00	1.28203	1.28232	1.27490	1.27702	27606
2019-10-17 00:00	1.27705	1.29892	1.27667	1.28837	60941
2019-10-17 04:00	1.28836	1.28865	1.27567	1.28393	65565
2019-10-17 08:00	1.28392	1.28785	1.28149	1.28759	33955
2019-10-17 12:00	1.28758	1.28926	1.28671	1.28726	11353
2019-10-17 16:00	1.28733	1.28744	1.28415	1.28448	18737
2019-10-17 20:00	1.28448	1.28708	1.28391	1.28657	21983
2019-10-18 00:00	1.28653	1.29200	1.28558	1.28933	42279
2019-10-18 04:00	1.28930	1.29066	1.28602	1.28979	42724
2019-10-18 08:00	1.28979	1.29640	1.28696	1.29453	34363
2019-10-18 12:00	1.29453	1.29849	1.29403	1.29802	14474
2019-10-20 12:00	1.29498	1.29505	1.28742	1.29060	9001
2019-10-20 16:00	1.29056	1.29209	1.28907	1.29045	30378
2019-10-20 20:00	1.29043	1.29445	1.28876	1.29358	19636
2019-10-21 00:00	1.29356	1.30114	1.29117	1.29815	43038
2019-10-21 04:00	1.29814	1.30120	1.29588	1.29836	50729
2019-10-21 08:00	1.29836	1.29939	1.29561	1.29669	30502
2019-10-21 12:00	1.29671	1.29724	1.29564	1.29638	14365
2019-10-21 16:00	1.29637	1.29820	1.29617	1.29820	16039
2019-10-21 20:00	1.29823	1.29868	1.29606	1.29655	20810
2019-10-22 00:00	1.29659	1.29777	1.29213	1.29600	46481
2019-10-22 04:00	1.29600	1.29614	1.28905	1.29078	50707
2019-10-22 08:00	1.29079	1.29999	1.28764	1.28793	51281
2019-10-22 12:00	1.28792	1.29029	1.28616	1.28952	38055
2019-10-22 16:00	1.28952	1.28955	1.28484	1.28500	23628
2019-10-22 20:00	1.28500	1.28789	1.28407	1.28680	26746
2019-10-23 00:00	1.28681	1.28910	1.28422	1.28610	45135
2019-10-23 04:00	1.28616	1.28941	1.28540	1.28797	44809
2019-10-23 08:00	1.28800	1.29136	1.28630	1.29059	31818
2019-10-23 12:00	1.29069	1.29214	1.29047	1.29151	16392
2019-10-23 16:00	1.29152	1.29272	1.29068	1.29181	19010
2019-10-23 20:00	1.29181	1.29441	1.29118	1.29420	17619
